"Povpreène meseène bruto plaèe (EUR) po skupinah poklicev (SKP-08) in spolu, Slovenija, letno"

"POKLIC";"SPOL";"MERITVE";"LETO";Povpreène meseène bruto plaèe (EUR, SKP-08)
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2012";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2013";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2014";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2015";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2016";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2017";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2018";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Moški";"Povpreèje";"2019";2203
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2011";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2012";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2013";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2014";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2015";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2016";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2017";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2018";-
"332 Zastopniki in posredniki/zastopnice in posrednice za prodajo in nabavo";"Ženske";"Povpreèje";"2019";1923
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2011";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2012";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2013";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2014";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2015";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2016";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2017";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2018";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Moški";"Povpreèje";"2019";2414
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2011";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2012";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2013";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2014";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2015";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2016";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2017";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2018";-
"3321 Zavarovalni zastopniki in zavarovalni posredniki/zavarovalne zastopnice in zavarovalne posrednice";"Ženske";"Povpreèje";"2019";1802
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2011";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2012";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2013";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2014";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2015";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2016";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2017";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2018";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Moški";"Povpreèje";"2019";2251
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2011";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2012";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2013";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2014";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2015";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2016";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2017";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2018";-
"3322 Komercialni zastopniki/komercialne zastopnice za prodajo ipd.";"Ženske";"Povpreèje";"2019";1948
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2011";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2012";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2013";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2014";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2015";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2016";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2017";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2018";-
"3323 Nabavni referenti/nabavne referentke";"Moški";"Povpreèje";"2019";2053
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2011";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2012";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2013";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2014";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2015";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2016";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2017";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2018";-
"3323 Nabavni referenti/nabavne referentke";"Ženske";"Povpreèje";"2019";1924
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2011";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2012";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2013";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2014";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2015";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2016";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2017";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2018";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Moški";"Povpreèje";"2019";1512
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2011";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2012";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2013";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2014";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2015";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2016";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2017";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2018";-
"3324 Posredniki/posrednice za prevozništvo, trgovino ipd.";"Ženske";"Povpreèje";"2019";1599
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2011";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2012";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2013";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2014";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2015";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2016";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2017";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2018";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Moški";"Povpreèje";"2019";2046
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2011";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2012";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2013";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2014";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2015";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2016";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2017";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2018";-
"333 Posredniki/posrednice za poslovne storitve ipd.";"Ženske";"Povpreèje";"2019";1944
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2011";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2012";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2013";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2014";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2015";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2016";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2017";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2018";-
"3331 Špediterji/špediterke ipd.";"Moški";"Povpreèje";"2019";2098
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2011";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2012";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2013";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2014";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2015";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2016";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2017";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2018";-
"3331 Špediterji/špediterke ipd.";"Ženske";"Povpreèje";"2019";1881
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2011";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2012";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2013";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2014";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2015";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2016";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2017";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2018";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Moški";"Povpreèje";"2019";1680
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2011";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2012";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2013";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2014";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2015";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2016";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2017";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2018";-
"3332 Organizatorji/organizatorke konferenc in dogodkov";"Ženske";"Povpreèje";"2019";1768
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2011";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2012";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2013";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2014";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2015";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2016";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2017";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2018";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Moški";"Povpreèje";"2019";2372
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2011";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2012";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2013";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2014";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2015";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2016";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2017";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2018";-
"3333 Posredniki/posrednice za zaposlovanje ipd.";"Ženske";"Povpreèje";"2019";2118
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2011";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2012";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2013";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2014";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2015";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2016";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2017";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2018";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Moški";"Povpreèje";"2019";1867
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2011";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2012";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2013";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2014";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2015";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2016";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2017";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2018";-
"3334 Posredniki/posrednice, upravljavci/upravljavke nepremiènin";"Ženske";"Povpreèje";"2019";1790
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2011";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2012";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2013";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2014";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2015";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2016";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2017";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2018";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Moški";"Povpreèje";"2019";2134
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2011";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2012";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2013";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2014";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2015";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2016";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2017";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2018";-
"3335 Tehniki in strokovni sodelavci/tehnice in strokovne sodelavke za logistiko, tehnologijo prometa";"Ženske";"Povpreèje";"2019";1930
